"id","sex","age","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_degree","type_of_assessment","decile_score.1","score_text","two_year_recid"
8575,0,34,"25 - 45",2,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",0
8576,0,21,"Less than 25",2,0,4,0,0,0,0,"Risk of Recidivism",4,"Low",1
8577,1,69,"Greater than 45",1,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
8578,0,24,"Less than 25",1,0,5,0,1,5,1,"Risk of Recidivism",5,"Medium",1
8579,0,45,"Greater than 45",2,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
8580,0,28,"25 - 45",2,0,9,0,0,3,0,"Risk of Recidivism",9,"High",0
8583,0,25,"25 - 45",2,0,8,3,1,8,0,"Risk of Recidivism",8,"High",1
8586,0,52,"Greater than 45",2,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
8589,0,30,"25 - 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8590,1,26,"25 - 45",3,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
8593,0,34,"25 - 45",6,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",1
8594,0,32,"25 - 45",1,0,7,1,0,5,1,"Risk of Recidivism",7,"Medium",1
8595,0,47,"Greater than 45",1,0,4,0,0,11,1,"Risk of Recidivism",4,"Low",0
8596,0,38,"25 - 45",2,0,4,0,0,2,0,"Risk of Recidivism",4,"Low",1
8597,0,32,"25 - 45",2,0,10,0,0,2,1,"Risk of Recidivism",10,"High",0
8598,0,23,"Less than 25",2,0,7,2,2,4,1,"Risk of Recidivism",7,"Medium",1
8600,0,30,"25 - 45",3,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8601,0,59,"Greater than 45",2,0,9,0,0,9,1,"Risk of Recidivism",9,"High",1
8602,0,24,"Less than 25",1,0,7,0,0,5,1,"Risk of Recidivism",7,"Medium",1
8604,1,22,"Less than 25",2,0,6,0,0,0,1,"Risk of Recidivism",6,"Medium",0
8605,0,35,"25 - 45",2,0,3,0,0,6,1,"Risk of Recidivism",3,"Low",0
8606,0,24,"Less than 25",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",1
8608,0,35,"25 - 45",2,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",0
8609,0,25,"25 - 45",2,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",0
8610,0,58,"Greater than 45",1,0,2,0,0,3,0,"Risk of Recidivism",2,"Low",0
8611,0,27,"25 - 45",2,0,4,0,0,7,1,"Risk of Recidivism",4,"Low",1
8612,0,24,"Less than 25",2,0,9,0,1,6,1,"Risk of Recidivism",9,"High",1
8613,0,33,"25 - 45",1,0,2,0,0,2,0,"Risk of Recidivism",2,"Low",0
8616,0,44,"25 - 45",1,0,3,0,0,4,1,"Risk of Recidivism",3,"Low",0
8617,0,30,"25 - 45",2,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",0
8618,1,39,"25 - 45",3,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
8619,0,28,"25 - 45",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
8621,0,34,"25 - 45",2,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
8622,0,26,"25 - 45",2,0,8,0,0,1,1,"Risk of Recidivism",8,"High",1
8625,0,23,"Less than 25",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
8626,0,29,"25 - 45",1,0,8,0,1,11,1,"Risk of Recidivism",8,"High",1
8627,0,31,"25 - 45",2,0,4,0,0,0,0,"Risk of Recidivism",4,"Low",0
8629,0,38,"25 - 45",6,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8630,0,30,"25 - 45",2,0,8,0,0,14,1,"Risk of Recidivism",8,"High",1
8633,0,21,"Less than 25",1,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",1
8634,0,44,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8635,0,52,"Greater than 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8636,0,30,"25 - 45",2,0,5,0,0,6,1,"Risk of Recidivism",5,"Medium",1
8638,0,31,"25 - 45",2,0,8,0,0,9,1,"Risk of Recidivism",8,"High",1
8639,1,21,"Less than 25",2,0,6,1,0,2,1,"Risk of Recidivism",6,"Medium",0
8641,0,77,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
8642,0,61,"Greater than 45",1,0,6,0,0,4,1,"Risk of Recidivism",6,"Medium",0
8644,1,41,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8646,1,24,"Less than 25",1,0,5,0,0,0,0,"Risk of Recidivism",5,"Medium",0
8647,1,34,"25 - 45",2,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
8649,0,34,"25 - 45",1,0,2,0,0,3,1,"Risk of Recidivism",2,"Low",1
8650,0,27,"25 - 45",3,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
8651,0,25,"25 - 45",2,0,7,0,2,6,0,"Risk of Recidivism",7,"Medium",1
8652,0,30,"25 - 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8653,0,59,"Greater than 45",3,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8655,0,55,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",1
8656,1,22,"Less than 25",2,0,6,1,0,1,0,"Risk of Recidivism",6,"Medium",0
8657,0,32,"25 - 45",1,0,6,0,0,0,1,"Risk of Recidivism",6,"Medium",1
8659,0,53,"Greater than 45",2,0,2,0,0,5,0,"Risk of Recidivism",2,"Low",0
8661,0,50,"Greater than 45",1,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",0
8663,0,26,"25 - 45",6,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",1
8664,0,21,"Less than 25",3,0,5,0,1,2,1,"Risk of Recidivism",5,"Medium",1
8665,0,36,"25 - 45",2,0,6,0,0,7,1,"Risk of Recidivism",6,"Medium",1
8667,0,35,"25 - 45",2,0,8,0,0,16,1,"Risk of Recidivism",8,"High",1
8668,1,25,"25 - 45",1,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
8670,1,31,"25 - 45",1,0,6,0,0,2,0,"Risk of Recidivism",6,"Medium",0
8672,1,26,"25 - 45",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
8673,0,25,"25 - 45",1,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
8674,0,32,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8675,0,40,"25 - 45",1,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
8676,0,35,"25 - 45",2,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
8679,0,27,"25 - 45",2,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",0
8681,0,33,"25 - 45",2,0,9,0,0,12,1,"Risk of Recidivism",9,"High",1
8682,0,36,"25 - 45",4,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8683,0,30,"25 - 45",1,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
8684,0,30,"25 - 45",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
8685,0,41,"25 - 45",2,0,8,0,0,19,1,"Risk of Recidivism",8,"High",0
8686,1,21,"Less than 25",1,0,7,0,0,1,0,"Risk of Recidivism",7,"Medium",0
8688,1,29,"25 - 45",1,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
8691,0,32,"25 - 45",1,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",0
8694,0,25,"25 - 45",1,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
8695,0,50,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8696,0,35,"25 - 45",1,0,2,0,0,4,1,"Risk of Recidivism",2,"Low",0
8700,0,37,"25 - 45",2,1,9,0,0,17,1,"Risk of Recidivism",9,"High",1
8701,0,43,"25 - 45",2,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",1
8702,0,29,"25 - 45",1,0,6,0,0,12,0,"Risk of Recidivism",6,"Medium",1
8703,1,61,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8705,1,22,"Less than 25",2,0,9,0,0,4,1,"Risk of Recidivism",9,"High",1
8706,0,27,"25 - 45",1,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",1
8707,0,31,"25 - 45",2,0,10,0,0,0,0,"Risk of Recidivism",10,"High",0
8708,0,44,"25 - 45",2,0,9,0,0,12,1,"Risk of Recidivism",9,"High",0
8710,1,34,"25 - 45",2,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",0
8711,0,24,"Less than 25",6,0,6,0,0,0,1,"Risk of Recidivism",6,"Medium",0
8712,1,34,"25 - 45",1,0,6,0,0,1,1,"Risk of Recidivism",6,"Medium",0
8715,1,20,"Less than 25",2,0,7,0,1,0,0,"Risk of Recidivism",7,"Medium",1
8716,0,30,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8717,1,43,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8719,0,51,"Greater than 45",1,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",1
8723,0,37,"25 - 45",3,0,5,0,0,9,1,"Risk of Recidivism",5,"Medium",0
8724,0,42,"25 - 45",2,1,9,0,0,7,1,"Risk of Recidivism",9,"High",1
8726,1,29,"25 - 45",3,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",0
8727,0,44,"25 - 45",1,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",0
8728,1,24,"Less than 25",1,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",0
8729,0,36,"25 - 45",1,0,1,0,0,12,1,"Risk of Recidivism",1,"Low",0
8731,0,39,"25 - 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",1
8732,0,32,"25 - 45",2,0,5,0,0,2,0,"Risk of Recidivism",5,"Medium",0
8733,0,30,"25 - 45",2,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
8735,0,38,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8737,1,27,"25 - 45",2,0,6,0,0,8,1,"Risk of Recidivism",6,"Medium",0
8739,0,24,"Less than 25",1,0,3,0,0,2,0,"Risk of Recidivism",3,"Low",0
8741,1,30,"25 - 45",1,0,6,0,0,0,1,"Risk of Recidivism",6,"Medium",1
8742,1,43,"25 - 45",1,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",1
8743,0,30,"25 - 45",2,6,9,0,0,8,0,"Risk of Recidivism",9,"High",1
8744,0,22,"Less than 25",2,0,7,0,0,2,1,"Risk of Recidivism",7,"Medium",1
8745,1,26,"25 - 45",1,0,4,0,0,1,0,"Risk of Recidivism",4,"Low",0
8746,0,37,"25 - 45",1,0,4,0,0,3,1,"Risk of Recidivism",4,"Low",0
8747,0,25,"25 - 45",1,0,9,0,0,5,1,"Risk of Recidivism",9,"High",1
8748,0,65,"Greater than 45",1,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",1
8749,0,52,"Greater than 45",6,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",1
8750,0,37,"25 - 45",3,0,6,0,0,9,1,"Risk of Recidivism",6,"Medium",0
8752,0,29,"25 - 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8754,0,32,"25 - 45",1,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",0
8755,0,36,"25 - 45",3,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
8756,0,21,"Less than 25",2,0,9,2,6,8,1,"Risk of Recidivism",9,"High",1
8757,0,21,"Less than 25",1,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
8758,0,47,"Greater than 45",1,0,4,0,0,13,0,"Risk of Recidivism",4,"Low",1
8759,1,36,"25 - 45",2,0,2,0,0,4,1,"Risk of Recidivism",2,"Low",0
8760,1,25,"25 - 45",2,0,7,0,0,6,1,"Risk of Recidivism",7,"Medium",1
8761,0,32,"25 - 45",1,0,2,0,0,4,0,"Risk of Recidivism",2,"Low",1
8762,0,43,"25 - 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8764,0,27,"25 - 45",2,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",0
8765,0,26,"25 - 45",2,0,4,0,0,8,0,"Risk of Recidivism",4,"Low",1
8768,0,21,"Less than 25",2,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
8770,0,34,"25 - 45",4,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
8771,0,46,"Greater than 45",3,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
8773,0,40,"25 - 45",2,2,6,0,0,23,0,"Risk of Recidivism",6,"Medium",1
8774,0,38,"25 - 45",1,0,3,0,0,3,0,"Risk of Recidivism",3,"Low",0
8775,0,41,"25 - 45",2,0,9,0,0,7,1,"Risk of Recidivism",9,"High",0
8776,0,25,"25 - 45",1,0,10,0,0,7,1,"Risk of Recidivism",10,"High",1
8777,0,21,"Less than 25",1,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",0
8778,1,74,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8781,0,41,"25 - 45",1,0,4,0,0,5,0,"Risk of Recidivism",4,"Low",1
8783,0,57,"Greater than 45",2,0,7,0,0,11,1,"Risk of Recidivism",7,"Medium",1
8785,1,27,"25 - 45",3,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
8786,0,30,"25 - 45",2,0,2,1,0,1,0,"Risk of Recidivism",2,"Low",0
8787,1,33,"25 - 45",1,0,6,0,0,3,1,"Risk of Recidivism",6,"Medium",1
8789,0,24,"Less than 25",1,0,2,0,0,2,0,"Risk of Recidivism",2,"Low",0
8790,0,52,"Greater than 45",4,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8791,1,29,"25 - 45",1,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",0
8792,1,42,"25 - 45",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",1
8794,1,30,"25 - 45",1,0,2,0,1,1,1,"Risk of Recidivism",2,"Low",0
8797,0,33,"25 - 45",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
8798,0,38,"25 - 45",3,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8799,0,21,"Less than 25",2,0,6,0,1,2,1,"Risk of Recidivism",6,"Medium",1
8800,1,41,"25 - 45",1,0,4,0,0,9,0,"Risk of Recidivism",4,"Low",1
8802,1,28,"25 - 45",2,0,8,0,0,5,0,"Risk of Recidivism",8,"High",0
8803,0,28,"25 - 45",3,0,8,0,0,3,1,"Risk of Recidivism",8,"High",0
8805,1,52,"Greater than 45",2,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
8807,0,21,"Less than 25",3,0,8,0,3,1,1,"Risk of Recidivism",8,"High",0
8809,1,22,"Less than 25",3,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
8812,0,32,"25 - 45",3,0,3,0,0,3,1,"Risk of Recidivism",3,"Low",0
8813,0,25,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",1
8814,1,27,"25 - 45",2,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
8816,0,35,"25 - 45",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
8818,0,40,"25 - 45",2,0,3,0,0,2,0,"Risk of Recidivism",3,"Low",0
8819,1,29,"25 - 45",6,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
8820,0,24,"Less than 25",2,0,9,0,2,2,0,"Risk of Recidivism",9,"High",1
8821,0,24,"Less than 25",2,5,10,1,0,10,1,"Risk of Recidivism",10,"High",1
8823,0,36,"25 - 45",3,0,10,1,0,26,1,"Risk of Recidivism",10,"High",1
8826,0,54,"Greater than 45",2,0,6,0,0,13,1,"Risk of Recidivism",6,"Medium",0
8827,0,26,"25 - 45",3,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
8828,0,50,"Greater than 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
8830,0,21,"Less than 25",2,0,7,0,0,1,1,"Risk of Recidivism",7,"Medium",1
8831,0,51,"Greater than 45",3,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8832,0,24,"Less than 25",2,0,5,0,2,2,1,"Risk of Recidivism",5,"Medium",1
8834,0,33,"25 - 45",2,0,8,2,3,11,1,"Risk of Recidivism",8,"High",1
8835,0,29,"25 - 45",2,0,1,0,0,3,0,"Risk of Recidivism",1,"Low",0
8838,1,25,"25 - 45",1,0,4,0,0,0,0,"Risk of Recidivism",4,"Low",0
8841,0,38,"25 - 45",2,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",1
8842,0,46,"Greater than 45",1,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
8843,0,33,"25 - 45",2,0,7,0,2,9,0,"Risk of Recidivism",7,"Medium",1
8844,0,31,"25 - 45",3,0,7,1,0,19,1,"Risk of Recidivism",7,"Medium",1
8845,0,21,"Less than 25",6,0,4,0,0,0,0,"Risk of Recidivism",4,"Low",0
8846,0,60,"Greater than 45",6,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",1
8847,1,39,"25 - 45",2,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",1
8849,0,23,"Less than 25",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
8852,1,23,"Less than 25",2,0,5,0,0,3,0,"Risk of Recidivism",5,"Medium",1
8854,0,35,"25 - 45",2,0,4,0,0,4,1,"Risk of Recidivism",4,"Low",0
8855,0,49,"Greater than 45",1,0,2,0,0,12,1,"Risk of Recidivism",2,"Low",1
8856,0,26,"25 - 45",6,0,4,0,0,1,0,"Risk of Recidivism",4,"Low",0
8857,0,27,"25 - 45",1,0,5,0,0,0,0,"Risk of Recidivism",5,"Medium",0
8858,0,22,"Less than 25",2,0,6,1,3,2,1,"Risk of Recidivism",6,"Medium",0
8859,1,29,"25 - 45",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
8861,0,31,"25 - 45",2,0,9,0,0,0,0,"Risk of Recidivism",9,"High",0
8863,0,31,"25 - 45",3,0,6,0,0,5,1,"Risk of Recidivism",6,"Medium",1
8864,1,29,"25 - 45",3,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
8865,1,65,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8866,1,34,"25 - 45",3,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",0
8867,0,24,"Less than 25",1,0,10,0,2,6,1,"Risk of Recidivism",10,"High",0
8869,0,46,"Greater than 45",2,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
8870,0,26,"25 - 45",6,0,2,0,0,3,1,"Risk of Recidivism",2,"Low",0
8871,0,20,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
8873,0,29,"25 - 45",2,0,10,0,0,16,1,"Risk of Recidivism",10,"High",1
8876,0,29,"25 - 45",2,0,3,0,0,7,1,"Risk of Recidivism",3,"Low",0
8877,1,56,"Greater than 45",1,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
8879,0,21,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
8881,0,40,"25 - 45",2,0,10,0,0,0,1,"Risk of Recidivism",10,"High",1
8882,0,22,"Less than 25",2,0,9,0,0,2,0,"Risk of Recidivism",9,"High",1
8884,0,39,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8885,0,22,"Less than 25",2,0,8,1,0,1,1,"Risk of Recidivism",8,"High",1
8887,1,27,"25 - 45",6,0,6,0,0,5,1,"Risk of Recidivism",6,"Medium",1
8889,0,36,"25 - 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
8890,0,30,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8891,0,56,"Greater than 45",1,0,4,0,0,17,1,"Risk of Recidivism",4,"Low",1
8893,0,36,"25 - 45",2,0,6,0,0,0,0,"Risk of Recidivism",6,"Medium",0
8894,0,38,"25 - 45",2,0,7,0,0,5,0,"Risk of Recidivism",7,"Medium",0
8897,0,32,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8899,1,34,"25 - 45",2,0,9,0,0,5,1,"Risk of Recidivism",9,"High",1
8902,0,23,"Less than 25",6,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
8905,0,52,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8906,0,20,"Less than 25",1,0,10,1,1,1,1,"Risk of Recidivism",10,"High",1
8908,0,38,"25 - 45",2,0,4,0,0,5,0,"Risk of Recidivism",4,"Low",0
8909,0,46,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8910,0,27,"25 - 45",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
8914,0,20,"Less than 25",2,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",1
8916,1,51,"Greater than 45",2,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
8918,1,29,"25 - 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
8920,1,35,"25 - 45",2,0,2,0,0,7,1,"Risk of Recidivism",2,"Low",1
8921,0,37,"25 - 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",1
8922,0,63,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8923,0,27,"25 - 45",2,0,6,0,0,2,1,"Risk of Recidivism",6,"Medium",0
8924,0,27,"25 - 45",2,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",1
8925,0,27,"25 - 45",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
8926,0,24,"Less than 25",2,0,6,0,0,2,0,"Risk of Recidivism",6,"Medium",1
8929,0,30,"25 - 45",3,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
8930,0,32,"25 - 45",2,0,8,1,0,13,0,"Risk of Recidivism",8,"High",1
8933,0,25,"25 - 45",1,0,10,0,0,4,1,"Risk of Recidivism",10,"High",1
8935,0,24,"Less than 25",2,2,9,1,0,10,0,"Risk of Recidivism",9,"High",0
8936,0,27,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8938,1,48,"Greater than 45",2,0,5,0,0,0,0,"Risk of Recidivism",5,"Medium",0
8939,1,26,"25 - 45",2,0,4,0,0,1,0,"Risk of Recidivism",4,"Low",0
8940,0,58,"Greater than 45",6,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8941,0,23,"Less than 25",1,0,5,0,2,1,1,"Risk of Recidivism",5,"Medium",1
8942,0,22,"Less than 25",1,0,4,1,1,3,0,"Risk of Recidivism",4,"Low",1
8943,1,51,"Greater than 45",2,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",0
8944,0,41,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8945,0,21,"Less than 25",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
8946,0,32,"25 - 45",2,0,7,0,0,1,0,"Risk of Recidivism",7,"Medium",0
8948,0,26,"25 - 45",6,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
8949,1,39,"25 - 45",2,0,6,0,0,3,0,"Risk of Recidivism",6,"Medium",0
8950,1,48,"Greater than 45",6,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8954,0,46,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8955,0,56,"Greater than 45",3,0,8,0,0,2,0,"Risk of Recidivism",8,"High",0
8957,0,22,"Less than 25",2,0,7,0,0,1,0,"Risk of Recidivism",7,"Medium",1
8959,0,33,"25 - 45",6,0,8,1,0,7,1,"Risk of Recidivism",8,"High",1
8960,0,36,"25 - 45",2,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",1
8961,0,20,"Less than 25",5,0,9,1,0,1,1,"Risk of Recidivism",9,"High",1
8962,0,32,"25 - 45",1,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
8964,0,38,"25 - 45",2,0,4,0,0,17,0,"Risk of Recidivism",4,"Low",1
8967,0,64,"Greater than 45",3,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
8969,0,22,"Less than 25",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",1
8970,0,69,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
8971,0,26,"25 - 45",2,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",0
8972,1,27,"25 - 45",2,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",1
8973,1,30,"25 - 45",1,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",0
8974,0,22,"Less than 25",2,0,8,0,0,2,1,"Risk of Recidivism",8,"High",0
8976,1,43,"25 - 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
8980,0,24,"Less than 25",3,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",1
8981,0,22,"Less than 25",1,0,4,0,0,2,0,"Risk of Recidivism",4,"Low",1
8983,1,55,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8984,0,34,"25 - 45",3,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
8988,0,20,"Less than 25",2,0,2,0,2,1,1,"Risk of Recidivism",2,"Low",0
8989,0,22,"Less than 25",2,0,7,0,0,1,0,"Risk of Recidivism",7,"Medium",1
8991,0,29,"25 - 45",2,0,9,4,1,15,1,"Risk of Recidivism",9,"High",1
8992,0,33,"25 - 45",1,0,9,0,0,9,1,"Risk of Recidivism",9,"High",1
8995,0,55,"Greater than 45",1,0,8,0,0,7,1,"Risk of Recidivism",8,"High",0
8996,0,22,"Less than 25",2,0,6,0,0,1,1,"Risk of Recidivism",6,"Medium",0
8997,0,55,"Greater than 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
8998,1,43,"25 - 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",1
8999,0,21,"Less than 25",2,0,10,0,3,0,1,"Risk of Recidivism",10,"High",1
9003,0,38,"25 - 45",2,1,4,0,0,6,1,"Risk of Recidivism",4,"Low",0
9004,0,23,"Less than 25",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
9005,1,28,"25 - 45",1,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",0
9008,0,45,"Greater than 45",6,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
9010,0,39,"25 - 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
9012,0,79,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
9013,0,48,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
9017,0,20,"Less than 25",3,0,8,2,1,2,1,"Risk of Recidivism",8,"High",1
9018,0,31,"25 - 45",2,1,8,0,0,5,0,"Risk of Recidivism",8,"High",0
9020,0,30,"25 - 45",1,0,5,1,0,4,0,"Risk of Recidivism",5,"Medium",1
9022,0,32,"25 - 45",2,0,4,0,0,5,1,"Risk of Recidivism",4,"Low",1
9023,0,56,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
9027,1,28,"25 - 45",2,0,8,0,0,0,0,"Risk of Recidivism",8,"High",1
9028,0,43,"25 - 45",2,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
